 3.39539796e-02 11.684112 Lin-Lin
 3.74524966e-02 11.122511 Lin-Lin
 4.13114876e-02 10.588483 Lin-Lin
 4.55680974e-02 10.080575 Lin-Lin
 5.02632931e-02 9.597383 Lin-Lin
 5.54422699e-02 9.137600 Lin-Lin
 6.11548722e-02 8.700034 Lin-Lin
 6.74560815e-02 8.283596 Lin-Lin
 7.44065568e-02 7.887296 Lin-Lin
 8.20731744e-02 7.510718 Lin-Lin
 8.99000242e-02 7.181123 Lin-Lin
 9.77834985e-02 6.900712 Lin-Lin
 1.07103296e-01 6.624455 Lin-Lin
 1.29405126e-01 6.055482 Lin-Lin
 1.43738478e-01 5.719050 Lin-Lin
 1.54168099e-01 5.511690 Lin-Lin
 1.68870226e-01 5.270423 Lin-Lin
 1.91563040e-01 4.941022 Lin-Lin
 2.06901997e-01 4.749963 Lin-Lin
 2.31440336e-01 4.492468 Lin-Lin
 2.53511459e-01 4.288650 Lin-Lin
 2.81591266e-01 4.070127 Lin-Lin
 3.08445007e-01 3.887665 Lin-Lin
 3.42609406e-01 3.689109 Lin-Lin
 3.77910823e-01 3.513198 Lin-Lin
 4.16849613e-01 3.345554 Lin-Lin
 4.59800512e-01 3.186239 Lin-Lin
 5.07176995e-01 3.034763 Lin-Lin
 5.59434950e-01 2.890728 Lin-Lin
 6.17077410e-01 2.753739 Lin-Lin
 6.80659175e-01 2.623463 Lin-Lin
 7.50792205e-01 2.499489 Lin-Lin
 8.28151584e-01 2.381556 Lin-Lin
 9.13481772e-01 2.269421 Lin-Lin
 9.86675084e-01 2.186778 Lin-Lin
 1.05826795e+00 2.124768 Lin-Lin
 1.47084153e+00 1.804451 Lin-Lin
 1.53397679e+00 1.765977 Lin-Lin
 1.98787415e+00 1.556995 Lin-Lin
 2.11717892e+00 1.513097 Lin-Lin
 2.50477719e+00 1.393384 Lin-Lin
 3.00514150e+00 1.278096 Lin-Lin
 3.50584054e+00 1.189049 Lin-Lin
 4.03306389e+00 1.114408 Lin-Lin
 4.54320431e+00 1.055249 Lin-Lin
 5.08202267e+00 1.003189 Lin-Lin
 5.60565901e+00 0.960244 Lin-Lin
 6.18324900e+00 0.919700 Lin-Lin
 6.77257776e+00 0.883998 Lin-Lin
 7.47040319e+00 0.847481 Lin-Lin
 8.29825783e+00 0.811001 Lin-Lin
 9.15328503e+00 0.779159 Lin-Lin
 1.00256891e+01 0.751363 Lin-Lin
 1.49460793e+01 0.648003 Lin-Lin
 1.70732975e+01 0.623537 Lin-Lin
 2.00584545e+01 0.590671 Lin-Lin
 2.50984077e+01 0.558218 Lin-Lin
 3.03230915e+01 0.539010 Lin-Lin
 3.53753471e+01 0.529423 Lin-Lin
 4.00000000e+01 0.526289 Lin-Lin
 4.56952896e+01 0.528714 Lin-Lin
 5.07566566e+01 0.535415 Lin-Lin
 5.55970268e+01 0.545516 Lin-Lin
 6.08960075e+01 0.560726 Lin-Lin
 6.57753372e+01 0.578355 Lin-Lin
 7.05479813e+01 0.599149 Lin-Lin
 7.56669159e+01 0.625773 Lin-Lin
 8.05888062e+01 0.655800 Lin-Lin
 8.52338104e+01 0.688541 Lin-Lin
 9.01465378e+01 0.728683 Lin-Lin
 9.53424377e+01 0.778209 Lin-Lin
 9.97856750e+01 0.827189 Lin-Lin
 1.01549133e+02 0.855049 Lin-Lin
 1.19719261e+02 1.157138 Lin-Lin
 1.20560806e+02 1.177020 Lin-Lin
 1.29759964e+02 1.432332 Lin-Lin
 1.30675308e+02 1.466397 Lin-Lin
 1.39666183e+02 1.840073 Lin-Lin
 1.40157059e+02 1.865361 Lin-Lin
 1.49800323e+02 2.502450 Lin-Lin
 1.50326813e+02 2.546570 Lin-Lin
 1.54869156e+02 2.991127 Lin-Lin
 1.55681335e+02 3.090553 Lin-Lin
 1.59826675e+02 3.639296 Lin-Lin
 1.60669785e+02 3.781096 Lin-Lin
 1.64654541e+02 4.513981 Lin-Lin
 1.65235291e+02 4.641953 Lin-Lin
 1.69333282e+02 5.728019 Lin-Lin
 1.69930527e+02 5.903073 Lin-Lin
 1.70527771e+02 6.121444 Lin-Lin
 1.74452072e+02 7.719554 Lin-Lin
 1.74912735e+02 7.933272 Lin-Lin
 1.75373398e+02 8.196478 Lin-Lin
 1.79409195e+02 10.877863 Lin-Lin
 1.79882950e+02 11.242273 Lin-Lin
 1.80198792e+02 11.541588 Lin-Lin
 1.80672546e+02 12.067321 Lin-Lin
 1.84344788e+02 16.432688 Lin-Lin
 1.84669601e+02 16.862940 Lin-Lin
 1.84994400e+02 17.380840 Lin-Lin
 1.85319214e+02 18.017487 Lin-Lin
 1.85806427e+02 19.122187 Lin-Lin
 1.89086609e+02 26.919788 Lin-Lin
 1.89583023e+02 28.191513 Lin-Lin
 1.89833557e+02 28.968946 Lin-Lin
 1.90084076e+02 29.913906 Lin-Lin
 1.90334610e+02 31.036142 Lin-Lin
 1.90752167e+02 33.165878 Lin-Lin
 1.94290222e+02 52.299915 Lin-Lin
 1.94628967e+02 54.338268 Lin-Lin
 1.94884232e+02 56.156052 Lin-Lin
 1.95141876e+02 58.358616 Lin-Lin
 1.95399521e+02 60.922672 Lin-Lin
 1.95828934e+02 65.673859 Lin-Lin
 1.99636871e+02 109.604240 Lin-Lin
 2.00666916e+02 122.028473 Lin-Lin
 2.01166870e+02 127.685951 Lin-Lin
 2.01666809e+02 132.544464 Lin-Lin
 2.02000107e+02 135.209351 Lin-Lin
 2.02333405e+02 137.304016 Lin-Lin
 2.02666702e+02 138.821854 Lin-Lin
 2.03089493e+02 139.825821 Lin-Lin
 2.03268494e+02 139.909012 Lin-Lin
 2.03715988e+02 139.290985 Lin-Lin
 2.04073990e+02 137.956299 Lin-Lin
 2.04431976e+02 135.867859 Lin-Lin
 2.04789978e+02 133.143555 Lin-Lin
 2.05147980e+02 129.844406 Lin-Lin
 2.05684967e+02 123.971817 Lin-Lin
 2.06227005e+02 117.274216 Lin-Lin
 2.08223770e+02 90.450333 Lin-Lin
 2.08952423e+02 81.246620 Lin-Lin
 2.09504669e+02 74.831795 Lin-Lin
 2.09872833e+02 70.996483 Lin-Lin
 2.10241013e+02 67.677559 Lin-Lin
 2.10609177e+02 64.803108 Lin-Lin
 2.14140533e+02 39.682217 Lin-Lin
 2.14513901e+02 37.131260 Lin-Lin
 2.14795242e+02 35.383469 Lin-Lin
 2.15079208e+02 33.884975 Lin-Lin
 2.15363174e+02 32.677280 Lin-Lin
 2.15647156e+02 31.681431 Lin-Lin
 2.16593735e+02 28.793711 Lin-Lin
 2.19265503e+02 20.801632 Lin-Lin
 2.19649475e+02 19.720779 Lin-Lin
 2.19937454e+02 19.004721 Lin-Lin
 2.20225433e+02 18.403530 Lin-Lin
 2.20609406e+02 17.753813 Lin-Lin
 2.22358948e+02 15.256297 Lin-Lin
 2.24311386e+02 12.504911 Lin-Lin
 2.24706268e+02 11.983637 Lin-Lin
 2.25101151e+02 11.534228 Lin-Lin
 2.25496033e+02 11.169908 Lin-Lin
 2.26680679e+02 10.257263 Lin-Lin
 2.29478287e+02 8.154976 Lin-Lin
 2.29878738e+02 7.883156 Lin-Lin
 2.30279190e+02 7.651821 Lin-Lin
 2.30888336e+02 7.360329 Lin-Lin
 2.34557587e+02 5.736848 Lin-Lin
 2.34969421e+02 5.574642 Lin-Lin
 2.35587173e+02 5.372608 Lin-Lin
 2.39537354e+02 4.262642 Lin-Lin
 2.40163818e+02 4.108767 Lin-Lin
 2.41010880e+02 3.939187 Lin-Lin
 2.44625870e+02 3.261495 Lin-Lin
 2.45270126e+02 3.156906 Lin-Lin
 2.47859314e+02 2.811088 Lin-Lin
 2.49819382e+02 2.556625 Lin-Lin
 2.50472733e+02 2.485010 Lin-Lin
 2.54454391e+02 2.103302 Lin-Lin
 2.55350296e+02 2.026858 Lin-Lin
 2.59407104e+02 1.735543 Lin-Lin
 2.60315613e+02 1.676651 Lin-Lin
 2.63988220e+02 1.474303 Lin-Lin
 2.64909546e+02 1.425585 Lin-Lin
 2.66778259e+02 1.342710 Lin-Lin
 2.69594482e+02 1.222595 Lin-Lin
 2.70542023e+02 1.186580 Lin-Lin
 2.74839325e+02 1.040752 Lin-Lin
 2.76280670e+02 0.999208 Lin-Lin
 2.80000000e+02 0.897765 Lin-Lin
 2.84451050e+02 0.796590 Lin-Lin
 2.85953308e+02 0.766310 Lin-Lin
 2.89987610e+02 0.691552 Lin-Lin
 2.95108765e+02 0.611506 Lin-Lin
 3.00000000e+02 0.546934 Lin-Lin
 3.04232452e+02 0.498930 Lin-Lin
 3.06378540e+02 0.476951 Lin-Lin
 3.09612823e+02 0.445790 Lin-Lin
 3.13980896e+02 0.408718 Lin-Lin
 3.16187958e+02 0.391573 Lin-Lin
 3.19529694e+02 0.367338 Lin-Lin
 3.24037689e+02 0.338215 Lin-Lin
 3.26307465e+02 0.324784 Lin-Lin
 3.30911072e+02 0.299640 Lin-Lin
 3.35000000e+02 0.279554 Lin-Lin
 3.39726257e+02 0.258748 Lin-Lin
 3.44519165e+02 0.239849 Lin-Lin
 3.49379730e+02 0.222630 Lin-Lin
 3.54308838e+02 0.206908 Lin-Lin
 3.59307495e+02 0.192527 Lin-Lin
 3.64376678e+02 0.179353 Lin-Lin
 3.69517365e+02 0.167262 Lin-Lin
 3.74730591e+02 0.156158 Lin-Lin
 3.80000000e+02 0.145967 Lin-Lin
 3.85000000e+02 0.137162 Lin-Lin
 3.90000000e+02 0.129089 Lin-Lin
 3.95000000e+02 0.121667 Lin-Lin
 4.00000000e+02 0.114985 Lin-Lin
 4.08504730e+02 0.108907 Lin-Lin
 4.99192780e+02 0.045777 Lin-Lin
 5.00000000e+02 0.045323 Lin-Lin
 5.01322632e+02 0.044909 Lin-Lin
 5.95709229e+02 0.024059 Lin-Lin
 5.99882019e+02 0.023166 Lin-Lin
 6.08345276e+02 0.022323 Lin-Lin
 6.99830811e+02 0.013698 Lin-Lin
 7.14710510e+02 0.012966 Lin-Lin
 8.00000000e+02 0.008888 Lin-Lin
 1.00000000e+03 0.004485 Lin-Lin
 1.10000000e+03 0.003387 Lin-Lin
 1.20068066e+03 0.002633 Lin-Lin
 1.30000000e+03 0.002104 Lin-Lin
 1.40170435e+03 0.001709 Lin-Lin
 1.50077429e+03 0.001419 Lin-Lin
 1.60000000e+03 0.001197 Lin-Lin
 1.69818982e+03 0.001025 Lin-Lin
 1.80000000e+03 0.000883 Lin-Lin
 1.90000000e+03 0.000772 Lin-Lin
 2.00000000e+03 0.000683 Lin-Lin
 2.10000000e+03 0.000609 Lin-Lin
 2.20000000e+03 0.000549 Lin-Lin
 2.29443408e+03 0.000503 Lin-Lin
 2.39292139e+03 0.000463 Lin-Lin
 2.49563647e+03 0.000429 Lin-Lin
 2.60000000e+03 0.000401 Lin-Lin
 2.70000000e+03 0.000381 Lin-Lin
 2.80000000e+03 0.000367 Lin-Lin
 2.90000000e+03 0.000360 Lin-Lin
 3.00000000e+03 0.000361 Lin-Lin
 3.09446729e+03 0.000387 Lin-Lin
 3.09654199e+03 0.000389 Lin-Lin
 3.09723364e+03 0.000391 Lin-Lin
 3.09769482e+03 0.000394 Lin-Lin
 3.09815576e+03 0.000399 Lin-Lin
 3.09850171e+03 0.000405 Lin-Lin
 3.09884741e+03 0.000413 Lin-Lin
 3.09919312e+03 0.000423 Lin-Lin
 3.09953906e+03 0.000436 Lin-Lin
 3.09988477e+03 0.000452 Lin-Lin
 3.10017090e+03 0.000467 Lin-Lin
 3.10051245e+03 0.000488 Lin-Lin
 3.10085425e+03 0.000512 Lin-Lin
 3.10119580e+03 0.000539 Lin-Lin
 3.10170850e+03 0.000583 Lin-Lin
 3.10222095e+03 0.000631 Lin-Lin
 3.10307520e+03 0.000716 Lin-Lin
 3.10512524e+03 0.000931 Lin-Lin
 3.19702197e+03 0.010648 Lin-Lin
 3.19888330e+03 0.010797 Lin-Lin
 3.20000000e+03 0.010828 Lin-Lin
 3.20105811e+03 0.010800 Lin-Lin
 3.20282153e+03 0.010664 Lin-Lin
 3.29631519e+03 0.000811 Lin-Lin
 3.29744897e+03 0.000696 Lin-Lin
 3.29801587e+03 0.000642 Lin-Lin
 3.29858276e+03 0.000591 Lin-Lin
 3.29900781e+03 0.000557 Lin-Lin
 3.29943311e+03 0.000527 Lin-Lin
 3.29985840e+03 0.000501 Lin-Lin
 3.30018188e+03 0.000484 Lin-Lin
 3.30054565e+03 0.000468 Lin-Lin
 3.30090942e+03 0.000455 Lin-Lin
 3.30127295e+03 0.000445 Lin-Lin
 3.30163672e+03 0.000438 Lin-Lin
 3.30200049e+03 0.000432 Lin-Lin
 3.30254614e+03 0.000427 Lin-Lin
 3.30327344e+03 0.000424 Lin-Lin
 3.30436475e+03 0.000422 Lin-Lin
 3.30581958e+03 0.000422 Lin-Lin
 3.39975586e+03 0.000427 Lin-Lin
 3.49636157e+03 0.000472 Lin-Lin
 3.50251660e+03 0.000476 Lin-Lin
 3.59887720e+03 0.000555 Lin-Lin
 3.61470215e+03 0.000575 Lin-Lin
 3.69951343e+03 0.000690 Lin-Lin
 3.71090552e+03 0.000716 Lin-Lin
 3.79794189e+03 0.000919 Lin-Lin
 3.80128931e+03 0.000930 Lin-Lin
 3.89843213e+03 0.001361 Lin-Lin
 3.90000000e+03 0.001370 Lin-Lin
 3.90343896e+03 0.001400 Lin-Lin
 3.99789160e+03 0.002315 Lin-Lin
 4.00000000e+03 0.002346 Lin-Lin
 4.00264526e+03 0.002403 Lin-Lin
 4.09727686e+03 0.004863 Lin-Lin
 4.09931934e+03 0.004932 Lin-Lin
 4.10090381e+03 0.005007 Lin-Lin
 4.10361523e+03 0.005172 Lin-Lin
 4.16338281e+03 0.009144 Lin-Lin
 4.16892188e+03 0.009522 Lin-Lin
 4.17169141e+03 0.009754 Lin-Lin
 4.18000000e+03 0.010559 Lin-Lin
 4.19500000e+03 0.012116 Lin-Lin
 4.21000000e+03 0.013699 Lin-Lin
 4.22000000e+03 0.014678 Lin-Lin
 4.22750000e+03 0.015310 Lin-Lin
 4.23000000e+03 0.015446 Lin-Lin
 4.23186475e+03 0.015464 Lin-Lin
 4.25237891e+03 0.014957 Lin-Lin
 4.29818848e+03 0.013775 Lin-Lin
 4.30102490e+03 0.013631 Lin-Lin
 4.30858984e+03 0.013013 Lin-Lin
 4.39766553e+03 0.005491 Lin-Lin
 4.39922168e+03 0.005379 Lin-Lin
 4.40096973e+03 0.005281 Lin-Lin
 4.40290967e+03 0.005206 Lin-Lin
 4.49762988e+03 0.002437 Lin-Lin
 4.50000000e+03 0.002380 Lin-Lin
 4.50198389e+03 0.002348 Lin-Lin
 4.51587158e+03 0.002199 Lin-Lin
 4.59771777e+03 0.001341 Lin-Lin
 4.60101416e+03 0.001314 Lin-Lin
 4.60811230e+03 0.001278 Lin-Lin
 4.69780615e+03 0.000858 Lin-Lin
 4.70000000e+03 0.000849 Lin-Lin
 4.70414453e+03 0.000837 Lin-Lin
 4.79157715e+03 0.000623 Lin-Lin
 4.80000000e+03 0.000604 Lin-Lin
 4.85078955e+03 0.000531 Lin-Lin
 4.90000000e+03 0.000461 Lin-Lin
 5.00000000e+03 0.000372 Lin-Lin
 5.10000000e+03 0.000314 Lin-Lin
 5.20000000e+03 0.000276 Lin-Lin
 5.30000000e+03 0.000250 Lin-Lin
 5.40000000e+03 0.000235 Lin-Lin
 5.50000000e+03 0.000228 Lin-Lin
 5.60000000e+03 0.000230 Lin-Lin
 5.70000000e+03 0.000243 Lin-Lin
 5.80000000e+03 0.000273 Lin-Lin
 5.89091357e+03 0.000328 Lin-Lin
 5.90000000e+03 0.000334 Lin-Lin
 5.92080957e+03 0.000360 Lin-Lin
 5.99790479e+03 0.000457 Lin-Lin
 6.00132275e+03 0.000464 Lin-Lin
 6.01587158e+03 0.000504 Lin-Lin
 6.09806201e+03 0.000734 Lin-Lin
 6.10074463e+03 0.000745 Lin-Lin
 6.10610986e+03 0.000773 Lin-Lin
 6.20937500e+03 0.001360 Lin-Lin
 6.23750000e+03 0.001521 Lin-Lin
 6.24687500e+03 0.001559 Lin-Lin
 6.25312500e+03 0.001579 Lin-Lin
 6.25937500e+03 0.001594 Lin-Lin
 6.26250000e+03 0.001598 Lin-Lin
 6.27354395e+03 0.001590 Lin-Lin
 6.29839307e+03 0.001561 Lin-Lin
 6.30115430e+03 0.001552 Lin-Lin
 6.30667627e+03 0.001521 Lin-Lin
 6.39451514e+03 0.000993 Lin-Lin
 6.40014844e+03 0.000961 Lin-Lin
 6.41141553e+03 0.000913 Lin-Lin
 6.49737695e+03 0.000559 Lin-Lin
 6.50000000e+03 0.000550 Lin-Lin
 6.50286572e+03 0.000543 Lin-Lin
 6.59751562e+03 0.000369 Lin-Lin
 6.60187500e+03 0.000363 Lin-Lin
 6.69648877e+03 0.000281 Lin-Lin
 6.70238330e+03 0.000277 Lin-Lin
 6.80000000e+03 0.000234 Lin-Lin
 6.89593555e+03 0.000212 Lin-Lin
 6.90809668e+03 0.000210 Lin-Lin
 6.99939160e+03 0.000200 Lin-Lin
 7.10000000e+03 0.000196 Lin-Lin
 7.20000000e+03 0.000197 Lin-Lin
 7.30000000e+03 0.000203 Lin-Lin
 7.40000000e+03 0.000213 Lin-Lin
 7.50000000e+03 0.000227 Lin-Lin
 7.60000000e+03 0.000246 Lin-Lin
 7.70000000e+03 0.000270 Lin-Lin
 7.80000000e+03 0.000302 Lin-Lin
 7.90000000e+03 0.000343 Lin-Lin
 8.00000000e+03 0.000397 Lin-Lin
 8.10000000e+03 0.000469 Lin-Lin
 8.20000000e+03 0.000566 Lin-Lin
 8.30000000e+03 0.000703 Lin-Lin
 8.38750000e+03 0.000877 Lin-Lin
 8.40000000e+03 0.000903 Lin-Lin
 8.46250000e+03 0.001094 Lin-Lin
 8.48750000e+03 0.001170 Lin-Lin
 8.50000000e+03 0.001211 Lin-Lin
 8.51250000e+03 0.001272 Lin-Lin
 8.59687500e+03 0.001702 Lin-Lin
 8.60000000e+03 0.001722 Lin-Lin
 8.60625000e+03 0.001775 Lin-Lin
 8.69687500e+03 0.002622 Lin-Lin
 8.70000000e+03 0.002661 Lin-Lin
 8.70312500e+03 0.002714 Lin-Lin
 8.79531250e+03 0.004558 Lin-Lin
 8.79843750e+03 0.004637 Lin-Lin
 8.80078125e+03 0.004721 Lin-Lin
 8.80312500e+03 0.004833 Lin-Lin
 8.82187500e+03 0.005883 Lin-Lin
 8.89453125e+03 0.009986 Lin-Lin
 8.89687500e+03 0.010154 Lin-Lin
 8.89843750e+03 0.010315 Lin-Lin
 8.90000000e+03 0.010544 Lin-Lin
 8.90156250e+03 0.010853 Lin-Lin
 8.90312500e+03 0.011229 Lin-Lin
 8.90625000e+03 0.012090 Lin-Lin
 8.99453125e+03 0.037524 Lin-Lin
 8.99687500e+03 0.038385 Lin-Lin
 8.99843750e+03 0.039212 Lin-Lin
 8.99960938e+03 0.040056 Lin-Lin
 9.00062500e+03 0.040971 Lin-Lin
 9.00187500e+03 0.042327 Lin-Lin
 9.00375000e+03 0.044732 Lin-Lin
 9.00750000e+03 0.050126 Lin-Lin
 9.03500000e+03 0.090756 Lin-Lin
 9.03687500e+03 0.093867 Lin-Lin
 9.03812500e+03 0.096273 Lin-Lin
 9.03937500e+03 0.099103 Lin-Lin
 9.04093750e+03 0.103366 Lin-Lin
 9.04187500e+03 0.106306 Lin-Lin
 9.04375000e+03 0.112846 Lin-Lin
 9.04750000e+03 0.127122 Lin-Lin
 9.05031250e+03 0.138211 Lin-Lin
 9.05218750e+03 0.146148 Lin-Lin
 9.05359375e+03 0.152815 Lin-Lin
 9.05500000e+03 0.160409 Lin-Lin
 9.05640625e+03 0.169051 Lin-Lin
 9.05781250e+03 0.178620 Lin-Lin
 9.06062500e+03 0.199400 Lin-Lin
 9.06531250e+03 0.235618 Lin-Lin
 9.06718750e+03 0.251173 Lin-Lin
 9.06859375e+03 0.264092 Lin-Lin
 9.07000000e+03 0.278639 Lin-Lin
 9.07140625e+03 0.295023 Lin-Lin
 9.07281250e+03 0.313033 Lin-Lin
 9.07562500e+03 0.351936 Lin-Lin
 9.08218750e+03 0.445149 Lin-Lin
 9.08500000e+03 0.483000 Lin-Lin
 9.08781250e+03 0.517993 Lin-Lin
 9.09437500e+03 0.594050 Lin-Lin
 9.09625000e+03 0.613553 Lin-Lin
 9.09765625e+03 0.625206 Lin-Lin
 9.09906250e+03 0.632268 Lin-Lin
 9.10000000e+03 0.633645 Lin-Lin
 9.10093750e+03 0.632139 Lin-Lin
 9.10234375e+03 0.624886 Lin-Lin
 9.10375000e+03 0.613045 Lin-Lin
 9.10562500e+03 0.593297 Lin-Lin
 9.11218750e+03 0.516423 Lin-Lin
 9.11500000e+03 0.481198 Lin-Lin
 9.11781250e+03 0.443275 Lin-Lin
 9.12625000e+03 0.323999 Lin-Lin
 9.12812500e+03 0.299220 Lin-Lin
 9.12953125e+03 0.282295 Lin-Lin
 9.13093750e+03 0.267180 Lin-Lin
 9.13234375e+03 0.253803 Lin-Lin
 9.13375000e+03 0.241738 Lin-Lin
 9.13656250e+03 0.219536 Lin-Lin
 9.14031250e+03 0.191047 Lin-Lin
 9.14218750e+03 0.177404 Lin-Lin
 9.14359375e+03 0.167883 Lin-Lin
 9.14500000e+03 0.159284 Lin-Lin
 9.14640625e+03 0.151723 Lin-Lin
 9.14781250e+03 0.145083 Lin-Lin
 9.14968750e+03 0.137178 Lin-Lin
 9.15437500e+03 0.118946 Lin-Lin
 9.15718750e+03 0.108602 Lin-Lin
 9.15859375e+03 0.103949 Lin-Lin
 9.16000000e+03 0.099880 Lin-Lin
 9.16125000e+03 0.096814 Lin-Lin
 9.16250000e+03 0.094223 Lin-Lin
 9.16437500e+03 0.090959 Lin-Lin
 9.17000000e+03 0.082544 Lin-Lin
 9.19500000e+03 0.045965 Lin-Lin
 9.19687500e+03 0.043392 Lin-Lin
 9.19812500e+03 0.041840 Lin-Lin
 9.19937500e+03 0.040496 Lin-Lin
 9.20039062e+03 0.039588 Lin-Lin
 9.20156250e+03 0.038748 Lin-Lin
 9.20312500e+03 0.037923 Lin-Lin
 9.20546875e+03 0.037062 Lin-Lin
 9.29375000e+03 0.011840 Lin-Lin
 9.29687500e+03 0.010990 Lin-Lin
 9.29843750e+03 0.010619 Lin-Lin
 9.30000000e+03 0.010314 Lin-Lin
 9.30156250e+03 0.010086 Lin-Lin
 9.30312500e+03 0.009925 Lin-Lin
 9.30546875e+03 0.009757 Lin-Lin
 9.39531250e+03 0.004756 Lin-Lin
 9.39843750e+03 0.004599 Lin-Lin
 9.40078125e+03 0.004506 Lin-Lin
 9.40312500e+03 0.004439 Lin-Lin
 9.41250000e+03 0.004247 Lin-Lin
 9.49687500e+03 0.002592 Lin-Lin
 9.50000000e+03 0.002541 Lin-Lin
 9.50312500e+03 0.002502 Lin-Lin
 9.59687500e+03 0.001647 Lin-Lin
 9.60000000e+03 0.001623 Lin-Lin
 9.60625000e+03 0.001587 Lin-Lin
 9.69375000e+03 0.001154 Lin-Lin
 9.70000000e+03 0.001125 Lin-Lin
 9.70937500e+03 0.001095 Lin-Lin
 9.78750000e+03 0.000862 Lin-Lin
 9.80000000e+03 0.000826 Lin-Lin
 9.82500000e+03 0.000777 Lin-Lin
 9.89218750e+03 0.000647 Lin-Lin
 9.89335938e+03 0.000647 Lin-Lin
 9.89453125e+03 0.000648 Lin-Lin
 9.89531250e+03 0.000653 Lin-Lin
 9.89609375e+03 0.000661 Lin-Lin
 9.89667969e+03 0.000671 Lin-Lin
 9.89726562e+03 0.000685 Lin-Lin
 9.89785156e+03 0.000705 Lin-Lin
 9.89824219e+03 0.000721 Lin-Lin
 9.89863281e+03 0.000741 Lin-Lin
 9.89902344e+03 0.000763 Lin-Lin
 9.89941406e+03 0.000790 Lin-Lin
 9.89980469e+03 0.000819 Lin-Lin
 9.90019531e+03 0.000853 Lin-Lin
 9.90058594e+03 0.000890 Lin-Lin
